id,month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_id,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_id,redemption_handgun,redemption_long_gun,redemption_other,returned_id,returned_handgun,returned_long_gun,returned_other,rentals_id,rentals_handgun,rentals_long_gun,private_sale_id,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_id,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
5442,2015-05,Washington,8106,,12928,8555,1034,461,5,5442,1,6,0,5442,1095,949,2,5442,302,115,6,5442,,,5442,204,161,5,5442,3,5,0,33943
5443,2015-05,West Virginia,2272,,5596,4499,185,383,0,5443,1,3,0,5443,994,1355,0,5443,0,0,0,5443,,,5443,0,0,0,5443,0,0,0,15288
5444,2015-05,Wisconsin,4783,,10130,8532,483,28,0,5444,0,0,0,5444,96,240,7,5444,42,16,5,5444,,,5444,0,0,0,5444,0,0,0,24362
5445,2015-05,Wyoming,493,,1758,1871,93,97,0,5445,1,1,0,5445,126,172,0,5445,0,0,0,5445,,,5445,0,0,0,5445,0,0,0,4612
5446,2015-04,Alabama,17623,,14929,9809,602,628,0,5446,13,11,1,5446,1917,1433,5,5446,0,0,0,5446,,,5446,0,0,0,5446,0,0,,46971
5447,2015-04,Alaska,242,,3107,2908,186,200,0,5447,10,10,0,5447,209,157,0,5447,1,0,0,5447,,,5447,0,0,0,5447,0,0,,7030
5448,2015-04,Arizona,4046,,11236,6438,694,450,0,5448,1,3,0,5448,1194,651,1,5448,46,2,0,5448,,,5448,0,0,0,5448,0,0,,24762
5449,2015-04,Arkansas,4927,,4951,4514,168,294,4,5449,7,8,0,5449,848,1412,2,5449,0,0,0,5449,,,5449,0,0,0,5449,0,0,,17135
5450,2015-04,California,48166,,35479,25542,4370,0,0,5450,0,0,0,5450,584,533,12,5450,0,0,0,5450,,,5450,0,0,0,5450,0,0,,114686
5451,2015-04,Colorado,5034,,15865,11795,935,961,0,5451,2,0,0,5451,1,2,0,5451,74,18,1,5451,,,5451,0,0,0,5451,0,0,,34688
5452,2015-04,Connecticut,13294,,9624,3635,122,0,2,5452,0,0,0,5452,0,0,0,5452,0,0,0,5452,,,5452,0,0,0,5452,0,0,,26677
5453,2015-04,Delaware,546,,1720,1228,64,57,0,5453,3,2,0,5453,32,13,0,5453,0,0,0,5453,,,5453,0,0,0,5453,0,0,,3665
5454,2015-04,District of Columbia,0,,49,2,0,0,0,5454,0,0,0,5454,0,0,0,5454,0,0,0,5454,,,5454,0,0,0,5454,0,0,,51
5455,2015-04,Florida,16049,,40786,18180,1996,1351,177,5455,10,5,1,5455,2020,876,5,5455,0,0,0,5455,,,5455,0,0,0,5455,0,0,,81456
5456,2015-04,Georgia,13765,,11926,6472,336,426,0,5456,6,5,0,5456,1614,1346,5,5456,0,0,0,5456,,,5456,0,0,0,5456,0,0,,35901
5457,2015-04,Guam,0,,84,42,15,5,0,5457,0,0,0,5457,0,0,0,5457,0,0,0,5457,,,5457,0,0,0,5457,0,0,,146
5458,2015-04,Hawaii,1327,,0,0,0,0,0,5458,0,0,0,5458,0,0,0,5458,2,0,0,5458,,,5458,0,0,0,5458,0,0,,1329
5459,2015-04,Idaho,3119,,2712,3727,140,161,0,5459,2,1,0,5459,247,575,0,5459,2,0,0,5459,,,5459,0,0,0,5459,0,0,,10686
5460,2015-04,Illinois,88841,,19123,9918,0,659,0,5460,0,0,0,5460,0,0,0,5460,0,0,0,5460,,,5460,0,0,0,5460,0,0,,118541
5461,2015-04,Indiana,38811,,16372,10732,823,541,9,5461,0,2,0,5461,18,483,0,5461,0,0,0,5461,,,5461,0,0,0,5461,0,0,,67791
5462,2015-04,Iowa,8656,,211,2163,13,4,0,5462,0,1,0,5462,3,62,0,5462,0,0,0,5462,,,5462,0,0,0,5462,0,0,,11113
5463,2015-04,Kansas,2574,,5754,4392,242,264,4,5463,3,2,0,5463,462,345,2,5463,0,0,0,5463,,,5463,0,0,0,5463,0,0,,14044
5464,2015-04,Kentucky,234945,,8012,6829,245,482,0,5464,3,10,0,5464,1575,1765,4,5464,9,10,1,5464,,,5464,0,0,0,5464,0,0,,253890
5465,2015-04,Louisiana,1599,,9998,6632,588,447,0,5465,2,6,0,5465,856,871,1,5465,0,0,0,5465,,,5465,0,0,0,5465,0,0,,21000
5466,2015-04,Maine,0,,3112,2984,142,158,2,5466,0,0,1,5466,77,132,0,5466,0,0,0,5466,,,5466,0,0,0,5466,0,0,,6608
5467,2015-04,Mariana Islands,0,,0,2,0,0,0,5467,0,0,0,5467,0,0,0,5467,0,0,0,5467,,,5467,0,0,0,5467,0,0,,2
5468,2015-04,Maryland,1773,,3227,5116,100,16,0,5468,1,0,0,5468,66,143,3,5468,7,6,0,5468,,,5468,0,6,0,5468,0,0,,10464
5469,2015-04,Massachusetts,5865,,5205,2642,354,135,2,5469,0,0,0,5469,5,1,1,5469,0,0,1,5469,,,5469,0,0,0,5469,0,0,,14211
5470,2015-04,Michigan,17298,,10428,8134,389,170,0,5470,0,2,0,5470,6,310,2,5470,81,20,0,5470,,,5470,0,0,0,5470,0,0,,36840
5471,2015-04,Minnesota,22700,,9626,10862,503,365,0,5471,2,21,0,5471,174,415,0,5471,10,4,0,5471,,,5471,0,0,0,5471,0,0,,44682
5472,2015-04,Mississippi,876,,6771,4061,181,259,25,5472,38,26,1,5472,997,1056,1,5472,0,0,0,5472,,,5472,0,0,0,5472,0,0,,14292
5473,2015-04,Missouri,7944,,17715,12531,812,926,0,5473,3,6,0,5473,963,1262,7,5473,15,3,0,5473,,,5473,0,0,0,5473,0,0,,42187
5474,2015-04,Montana,1148,,2695,4166,97,189,7,5474,1,5,0,5474,429,735,1,5474,0,0,0,5474,,,5474,0,0,0,5474,0,0,,9473
5475,2015-04,Nebraska,3521,,134,1586,12,2,0,5475,0,0,0,5475,4,66,0,5475,0,0,0,5475,,,5475,0,0,0,5475,0,0,,5325
5476,2015-04,Nevada,2604,,3891,2533,189,220,0,5476,0,0,0,5476,272,121,0,5476,0,0,0,5476,,,5476,0,0,0,5476,0,0,,9830
5477,2015-04,New Hampshire,3373,,4277,3015,97,1,2,5477,0,0,0,5477,0,26,0,5477,51,6,1,5477,,,5477,0,0,0,5477,0,0,,10849
5478,2015-04,New Jersey,0,,4462,3002,130,0,0,5478,0,0,0,5478,0,0,0,5478,0,0,0,5478,,,5478,0,0,0,5478,0,0,,7594
5479,2015-04,New Mexico,916,,5084,3754,287,219,0,5479,0,1,0,5479,431,557,1,5479,49,0,0,5479,,,5479,0,0,0,5479,0,0,,11299
5480,2015-04,New York,3186,,9004,13499,557,149,0,5480,1,2,0,5480,10,11,2,5480,0,0,0,5480,,,5480,249,133,2,5480,4,9,,26818
5481,2015-04,North Carolina,22434,,950,9667,535,202,0,5481,9,9,1,5481,1583,2125,5,5481,0,0,0,5481,,,5481,0,0,0,5481,0,0,,37520
5482,2015-04,North Dakota,677,,1530,2666,77,80,0,5482,2,1,0,5482,53,138,1,5482,0,0,0,5482,,,5482,0,0,0,5482,0,0,,5225
5483,2015-04,Ohio,12671,,26841,16124,1256,1022,0,5483,12,9,0,5483,1184,831,13,5483,1,1,0,5483,,,5483,0,0,0,5483,0,0,,59965
5484,2015-04,Oklahoma,0,,12508,8819,841,776,0,5484,7,5,2,5484,1600,1592,2,5484,0,0,0,5484,,,5484,0,0,0,5484,0,0,,26152
5485,2015-04,Oregon,20,,11238,9305,0,0,0,5485,0,0,0,5485,0,0,0,5485,0,0,0,5485,,,5485,0,0,0,5485,0,0,,20563
5486,2015-04,Pennsylvania,21161,,45156,7908,0,0,50,5486,0,0,0,5486,0,0,0,5486,423,122,0,5486,,,5486,0,0,0,5486,0,0,,74820
5487,2015-04,Puerto Rico,0,,954,170,25,13,0,5487,0,0,0,5487,5,1,0,5487,0,0,0,5487,,,5487,0,0,0,5487,0,0,,1168
5488,2015-04,Rhode Island,0,,931,594,66,113,0,5488,0,0,0,5488,1,5,0,5488,0,0,0,5488,,,5488,0,0,0,5488,0,0,,1710
5489,2015-04,South Carolina,8009,,8123,4493,364,286,0,5489,1,0,1,5489,854,669,0,5489,1,0,0,5489,,,5489,0,0,0,5489,0,0,,22801
5490,2015-04,South Dakota,720,,2474,3118,162,157,0,5490,2,1,0,5490,116,200,1,5490,0,0,0,5490,,,5490,0,0,0,5490,0,0,,6951
5491,2015-04,Tennessee,13585,,19190,11361,0,836,0,5491,0,0,0,5491,0,0,0,5491,0,0,0,5491,,,5491,0,0,0,5491,0,0,,44972
5492,2015-04,Texas,21605,,41412,29218,2447,2052,0,5492,11,16,0,5492,5178,4062,31,5492,0,0,0,5492,,,5492,0,0,0,5492,0,0,,106032
5493,2015-04,Utah,13427,,2720,3124,134,153,0,5493,1,1,1,5493,209,311,0,5493,200,74,6,5493,,,5493,0,0,0,5493,0,0,,20361
5494,2015-04,Vermont,0,,1470,1477,57,74,0,5494,0,0,0,5494,0,3,0,5494,0,0,0,5494,,,5494,0,0,0,5494,0,0,,3081
5495,2015-04,Virgin Islands,90,,18,6,0,1,0,5495,0,0,0,5495,0,0,0,5495,0,0,0,5495,,,5495,0,0,0,5495,0,0,,115
5496,2015-04,Virginia,658,,18272,12038,686,0,0,5496,0,0,0,5496,0,0,0,5496,2,1,0,5496,,,5496,0,0,0,5496,0,0,,31657
5497,2015-04,Washington,9867,,14397,9063,1206,506,6,5497,4,4,0,5497,1064,1010,0,5497,335,142,6,5497,,,5497,174,191,29,5497,1,3,,38008
5498,2015-04,West Virginia,3212,,6777,5845,206,371,7,5498,2,3,0,5498,907,1407,2,5498,0,0,0,5498,,,5498,0,0,0,5498,0,0,,18739
5499,2015-04,Wisconsin,6576,,11606,12006,564,43,0,5499,0,0,0,5499,99,263,7,5499,0,0,0,5499,,,5499,0,0,0,5499,0,0,,31164
5500,2015-04,Wyoming,559,,1668,1995,70,97,1,5500,1,1,0,5500,129,176,0,5500,0,0,0,5500,,,5500,0,0,0,5500,0,0,,4697
5501,2015-03,Alabama,21726,,17870,12707,701,732,0,5501,10,13,1,5501,1750,1635,7,5501,0,0,0,5501,,,5501,0,0,0,5501,0,0,,57152
5502,2015-03,Alaska,255,,3114,3092,206,171,0,5502,11,7,0,5502,190,176,1,5502,0,0,0,5502,,,5502,0,0,0,5502,0,0,,7223
5503,2015-03,Arizona,4107,,12720,7999,777,579,0,5503,7,0,0,5503,1353,820,5,5503,34,1,0,5503,,,5503,0,0,0,5503,0,0,,28402
5504,2015-03,Arkansas,4650,,7010,5843,198,312,0,5504,7,8,0,5504,849,1520,0,5504,0,0,0,5504,,,5504,0,0,0,5504,0,0,,20397
5505,2015-03,California,126134,,38597,30120,3822,0,0,5505,0,0,0,5505,564,588,8,5505,0,0,0,5505,,,5505,0,0,0,5505,0,0,,199833
5506,2015-03,Colorado,3710,,17716,14259,939,1112,1,5506,0,0,0,5506,1,2,0,5506,0,0,0,5506,,,5506,0,0,0,5506,0,0,,37740
5507,2015-03,Connecticut,13911,,11432,4709,250,0,0,5507,0,0,0,5507,0,0,0,5507,0,0,0,5507,,,5507,0,0,0,5507,0,0,,30302
5508,2015-03,Delaware,500,,2145,1741,77,75,1,5508,5,2,0,5508,52,12,0,5508,0,0,0,5508,,,5508,0,0,0,5508,0,0,,4610
5509,2015-03,District of Columbia,0,,62,4,0,2,0,5509,0,0,0,5509,0,0,0,5509,0,0,0,5509,,,5509,0,0,0,5509,0,0,,68
5510,2015-03,Florida,17066,,46739,22690,2279,1664,239,5510,8,8,0,5510,1978,1005,7,5510,0,0,0,5510,,,5510,0,0,0,5510,0,0,,93683
5511,2015-03,Georgia,18105,,16366,9436,459,583,0,5511,11,10,1,5511,1614,1611,4,5511,0,0,0,5511,,,5511,0,0,0,5511,0,0,,48200
5512,2015-03,Guam,0,,96,47,13,5,0,5512,0,0,0,5512,0,0,0,5512,0,0,0,5512,,,5512,0,0,0,5512,0,0,,161
5513,2015-03,Hawaii,1344,,0,0,0,0,0,5513,0,0,0,5513,0,0,0,5513,0,0,0,5513,,,5513,0,0,0,5513,0,0,,1344
5514,2015-03,Idaho,3323,,3303,4416,179,165,0,5514,2,2,0,5514,279,556,0,5514,7,2,0,5514,,,5514,0,0,0,5514,0,0,,12234
5515,2015-03,Illinois,68243,,17517,10329,0,681,0,5515,0,0,0,5515,0,0,0,5515,0,0,0,5515,,,5515,0,0,0,5515,0,0,,96770
5516,2015-03,Indiana,44831,,22176,13898,1201,670,5,5516,4,8,0,5516,9,502,1,5516,0,0,0,5516,,,5516,0,0,0,5516,0,0,,83305
5517,2015-03,Iowa,11320,,295,3211,24,7,0,5517,0,1,0,5517,1,89,0,5517,0,0,0,5517,,,5517,0,0,0,5517,0,0,,14948
5518,2015-03,Kansas,2514,,6823,5529,296,317,5,5518,3,4,0,5518,414,427,4,5518,0,0,0,5518,,,5518,0,0,0,5518,1,0,,16337
5519,2015-03,Kentucky,258825,,10407,8327,283,529,0,5519,4,4,0,5519,1464,1671,4,5519,0,0,0,5519,,,5519,0,0,0,5519,0,0,,281518
5520,2015-03,Louisiana,1589,,12506,9438,797,589,0,5520,1,2,0,5520,863,1001,0,5520,2,0,0,5520,,,5520,0,0,0,5520,0,0,,26788
5521,2015-03,Maine,0,,3634,3215,207,156,0,5521,2,1,0,5521,79,144,0,5521,0,0,0,5521,,,5521,0,0,0,5521,0,0,,7438
5522,2015-03,Mariana Islands,0,,0,2,0,0,0,5522,0,0,0,5522,0,0,0,5522,0,0,0,5522,,,5522,0,0,0,5522,0,0,,2
5523,2015-03,Maryland,1800,,3235,5268,134,18,0,5523,0,0,0,5523,61,131,0,5523,0,0,0,5523,,,5523,0,7,2,5523,0,0,,10656
5524,2015-03,Massachusetts,5379,,6905,3446,380,172,1,5524,0,1,0,5524,4,5,0,5524,1,1,1,5524,,,5524,0,0,0,5524,0,0,,16296
5525,2015-03,Michigan,17994,,13506,10617,431,228,29,5525,1,1,0,5525,5,346,2,5525,48,23,2,5525,,,5525,0,0,0,5525,0,0,,43233
5526,2015-03,Minnesota,27319,,10796,12244,575,409,0,5526,0,4,0,5526,173,455,0,5526,10,2,0,5526,,,5526,0,0,0,5526,0,0,,51987
5527,2015-03,Mississippi,1167,,8788,5791,276,312,48,5527,28,24,0,5527,1006,1192,3,5527,0,0,0,5527,,,5527,0,0,0,5527,0,0,,18635
5528,2015-03,Missouri,9321,,23164,15636,1086,1037,0,5528,8,21,2,5528,994,1269,8,5528,15,5,0,5528,,,5528,0,0,0,5528,0,0,,52566
5529,2015-03,Montana,1266,,3203,4804,125,234,10,5529,1,4,0,5529,390,825,1,5529,0,0,0,5529,,,5529,0,0,0,5529,0,0,,10863
5530,2015-03,Nebraska,4531,,123,2037,16,7,0,5530,0,0,0,5530,6,75,1,5530,0,0,0,5530,,,5530,0,0,0,5530,0,0,,6796
5531,2015-03,Nevada,2226,,4938,3075,242,271,0,5531,0,0,0,5531,285,155,0,5531,0,0,0,5531,,,5531,0,0,0,5531,0,0,,11192
5532,2015-03,New Hampshire,3529,,4853,3215,105,0,5,5532,0,0,0,5532,0,17,0,5532,48,8,0,5532,,,5532,0,0,0,5532,0,0,,11780
5533,2015-03,New Jersey,0,,4924,3456,149,0,0,5533,0,0,0,5533,0,0,0,5533,0,0,0,5533,,,5533,0,0,0,5533,0,0,,8529
5534,2015-03,New Mexico,834,,6149,4853,357,275,0,5534,1,3,0,5534,457,603,0,5534,54,1,0,5534,,,5534,0,0,0,5534,0,0,,13587
5535,2015-03,New York,4253,,9776,14574,663,154,0,5535,0,0,0,5535,14,14,2,5535,0,0,0,5535,,,5535,265,151,8,5535,3,12,,29889
5536,2015-03,North Carolina,27047,,1182,12154,639,208,0,5536,5,6,0,5536,1609,2339,7,5536,0,0,0,5536,,,5536,0,0,0,5536,0,0,,45196
5537,2015-03,North Dakota,751,,2086,3302,92,105,0,5537,3,2,0,5537,45,130,1,5537,0,0,0,5537,,,5537,0,0,0,5537,0,0,,6517
5538,2015-03,Ohio,4378,,32293,20400,1797,1350,1,5538,14,10,0,5538,1211,918,14,5538,2,0,1,5538,,,5538,0,0,0,5538,0,0,,62389
5539,2015-03,Oklahoma,0,,14307,10437,981,892,0,5539,3,4,1,5539,1594,1700,7,5539,0,0,0,5539,,,5539,0,0,0,5539,0,0,,29926
5540,2015-03,Oregon,97,,12693,11105,0,0,0,5540,0,0,0,5540,0,0,0,5540,0,0,0,5540,,,5540,0,0,0,5540,0,0,,23895
5541,2015-03,Pennsylvania,24290,,56770,10644,0,0,58,5541,0,0,0,5541,0,1,0,5541,441,121,4,5541,,,5541,0,0,0,5541,0,0,,92329
5542,2015-03,Puerto Rico,0,,1131,163,59,17,0,5542,1,0,0,5542,5,1,0,5542,0,0,0,5542,,,5542,0,0,0,5542,0,0,,1377
5543,2015-03,Rhode Island,0,,1038,743,54,112,0,5543,0,0,0,5543,2,4,0,5543,0,0,0,5543,,,5543,0,0,0,5543,0,0,,1953
5544,2015-03,South Carolina,7695,,9999,6364,446,324,0,5544,3,3,0,5544,902,810,0,5544,0,0,0,5544,,,5544,0,0,0,5544,0,0,,26546
5545,2015-03,South Dakota,1115,,3103,4041,169,193,0,5545,2,1,0,5545,102,197,0,5545,0,0,0,5545,,,5545,0,0,0,5545,0,0,,8923
5546,2015-03,Tennessee,1967,,22617,14513,0,967,0,5546,0,0,0,5546,0,0,0,5546,0,0,0,5546,,,5546,0,0,0,5546,0,0,,40064
5547,2015-03,Texas,23183,,53371,36853,2987,2534,0,5547,31,18,0,5547,5635,4732,24,5547,0,0,0,5547,,,5547,0,0,0,5547,0,0,,129368
5548,2015-03,Utah,15127,,3186,3867,159,161,0,5548,0,0,0,5548,249,367,1,5548,185,111,9,5548,,,5548,0,0,0,5548,0,0,,23422
5549,2015-03,Vermont,0,,1522,1485,51,54,0,5549,0,0,0,5549,0,3,0,5549,0,0,0,5549,,,5549,0,0,0,5549,0,0,,3115
5550,2015-03,Virgin Islands,84,,9,3,0,0,0,5550,0,0,0,5550,0,0,0,5550,0,0,0,5550,,,5550,0,0,0,5550,0,0,,96
5551,2015-03,Virginia,389,,22865,15230,923,0,0,5551,0,0,0,5551,0,0,0,5551,11,9,0,5551,,,5551,0,0,0,5551,0,0,,39427
5552,2015-03,Washington,11525,,15965,11213,1310,536,4,5552,3,6,0,5552,1131,1165,1,5552,345,120,5,5552,,,5552,3,135,71,5552,0,4,,43542
5553,2015-03,West Virginia,6320,,9314,6894,307,503,6,5553,0,4,0,5553,919,1536,1,5553,0,0,0,5553,,,5553,0,0,0,5553,0,0,,25804
5554,2015-03,Wisconsin,7023,,14792,14421,680,33,0,5554,0,2,0,5554,115,359,8,5554,0,0,0,5554,,,5554,0,0,0,5554,0,0,,37433
5555,2015-03,Wyoming,659,,2023,2247,96,127,0,5555,2,6,0,5555,111,188,0,5555,0,0,0,5555,,,5555,0,0,0,5555,0,0,,5459
5556,2015-02,Alabama,16692,,23552,14293,844,1109,0,5556,9,7,3,5556,2998,2706,7,5556,0,0,0,5556,,,5556,0,0,0,5556,0,0,0,62220
5557,2015-02,Alaska,238,,3032,2552,211,252,0,5557,10,4,0,5557,218,211,3,5557,0,0,0,5557,,,5557,0,0,0,5557,0,0,0,6731
5558,2015-02,Arizona,3728,,13951,8211,754,677,0,5558,4,3,1,5558,2058,1133,6,5558,35,2,0,5558,,,5558,0,0,0,5558,0,0,0,30563
5559,2015-02,Arkansas,3025,,8799,7037,201,621,0,5559,9,10,0,5559,1360,2980,0,5559,0,0,0,5559,,,5559,0,0,0,5559,0,0,0,24042
5560,2015-02,California,42920,,37478,27480,4417,0,0,5560,0,0,0,5560,785,701,8,5560,0,0,0,5560,,,5560,0,0,0,5560,0,0,0,113789
5561,2015-02,Colorado,4142,,18284,12985,936,1170,1,5561,0,0,0,5561,1,1,0,5561,0,0,0,5561,,,5561,0,0,0,5561,0,0,0,37520
5562,2015-02,Connecticut,10345,,9806,3890,246,0,0,5562,0,0,0,5562,0,0,0,5562,0,0,0,5562,,,5562,0,4,0,5562,0,0,0,24291
5563,2015-02,Delaware,104,,2135,1681,79,75,0,5563,4,4,0,5563,37,18,0,5563,0,0,0,5563,,,5563,0,0,0,5563,0,0,0,4137
5564,2015-02,District of Columbia,0,,53,0,0,0,0,5564,0,0,0,5564,0,0,0,5564,0,0,0,5564,,,5564,0,0,0,5564,0,0,0,53
5565,2015-02,Florida,16779,,52791,24827,2303,1974,301,5565,26,5,0,5565,3159,1636,8,5565,0,0,0,5565,,,5565,0,0,0,5565,0,0,0,103809
5566,2015-02,Georgia,16436,,22438,11166,493,962,0,5566,12,13,0,5566,2924,2986,2,5566,0,0,0,5566,,,5566,0,0,0,5566,0,0,0,57432
5567,2015-02,Guam,0,,86,47,11,3,0,5567,0,0,0,5567,0,0,0,5567,0,0,0,5567,,,5567,0,0,0,5567,0,0,0,147
5568,2015-02,Hawaii,1193,,0,0,0,0,0,5568,0,0,0,5568,0,0,0,5568,0,0,0,5568,,,5568,0,0,0,5568,0,0,0,1193
5569,2015-02,Idaho,2841,,3723,4415,206,274,0,5569,2,1,1,5569,447,902,1,5569,3,4,0,5569,,,5569,0,0,0,5569,0,0,0,12820
5570,2015-02,Illinois,48310,,23614,13379,0,1014,0,5570,0,0,0,5570,0,0,0,5570,0,0,0,5570,,,5570,0,0,0,5570,0,0,0,86317
5571,2015-02,Indiana,43228,,24373,13650,1152,653,3,5571,0,1,0,5571,8,973,2,5571,0,0,0,5571,,,5571,0,0,0,5571,0,0,0,84043
5572,2015-02,Iowa,13054,,268,2984,35,7,0,5572,0,0,0,5572,1,106,2,5572,0,0,0,5572,,,5572,0,0,0,5572,0,0,0,16457
5573,2015-02,Kansas,2233,,7694,6109,320,477,1,5573,4,3,0,5573,778,641,2,5573,0,0,0,5573,,,5573,0,0,0,5573,0,0,0,18262
5574,2015-02,Kentucky,167767,,13909,9486,310,1042,0,5574,2,6,0,5574,2511,3454,6,5574,0,0,0,5574,,,5574,0,0,0,5574,0,0,0,198493
5575,2015-02,Louisiana,6327,,13427,9717,631,643,0,5575,3,5,1,5575,1459,1544,2,5575,0,0,0,5575,,,5575,0,0,0,5575,0,0,0,33759
5576,2015-02,Maine,0,,2962,2545,169,145,9,5576,0,0,0,5576,108,228,0,5576,0,0,0,5576,,,5576,0,0,0,5576,0,0,0,6166
5577,2015-02,Mariana Islands,0,,0,3,2,0,0,5577,0,0,0,5577,0,0,0,5577,0,0,0,5577,,,5577,0,0,0,5577,0,0,0,5
5578,2015-02,Maryland,1103,,2815,4670,144,23,0,5578,1,1,0,5578,98,215,3,5578,0,0,0,5578,,,5578,0,17,0,5578,0,1,1,9092
5579,2015-02,Massachusetts,3811,,4621,2174,295,129,1,5579,0,0,0,5579,3,2,0,5579,2,0,1,5579,,,5579,0,0,0,5579,0,0,0,11039
5580,2015-02,Michigan,14368,,13093,9906,414,200,1,5580,0,2,0,5580,9,458,1,5580,34,14,2,5580,,,5580,0,0,0,5580,0,0,0,38502
5581,2015-02,Minnesota,19155,,9846,9858,645,374,0,5581,0,3,0,5581,187,627,0,5581,2,2,0,5581,,,5581,0,0,0,5581,0,0,0,40699
5582,2015-02,Mississippi,771,,11559,6964,258,524,32,5582,33,26,0,5582,1740,2061,2,5582,0,0,0,5582,,,5582,0,0,0,5582,0,0,0,23970
5583,2015-02,Missouri,7327,,26048,15858,1120,1346,0,5583,1,7,1,5583,1572,2362,11,5583,20,6,1,5583,,,5583,0,0,0,5583,0,0,0,55680
5584,2015-02,Montana,1109,,3178,4248,131,314,7,5584,0,6,0,5584,638,1396,0,5584,0,0,0,5584,,,5584,0,0,0,5584,0,0,0,11027
5585,2015-02,Nebraska,4269,,133,2156,25,2,0,5585,0,5,0,5585,7,118,0,5585,0,0,0,5585,,,5585,0,0,0,5585,0,0,0,6715
5586,2015-02,Nevada,2021,,5338,3100,229,271,0,5586,0,0,0,5586,429,238,0,5586,0,0,0,5586,,,5586,0,0,0,5586,0,0,0,11626
5587,2015-02,New Hampshire,2190,,4184,2529,109,3,5,5587,0,0,0,5587,0,27,1,5587,37,0,0,5587,,,5587,0,0,0,5587,0,0,0,9085
5588,2015-02,New Jersey,0,,4101,3005,123,0,0,5588,0,0,0,5588,0,0,0,5588,0,0,0,5588,,,5588,0,0,0,5588,0,0,0,7229
5589,2015-02,New Mexico,748,,6039,4625,342,447,0,5589,2,0,0,5589,690,925,3,5589,11,0,0,5589,,,5589,0,0,0,5589,0,0,0,13832
5590,2015-02,New York,2886,,8512,13343,643,153,0,5590,1,1,0,5590,9,18,1,5590,0,0,0,5590,,,5590,197,136,13,5590,3,4,0,25920
5591,2015-02,North Carolina,24718,,1364,14638,772,396,0,5591,10,22,0,5591,2634,3908,11,5591,0,0,0,5591,,,5591,0,0,0,5591,0,0,0,48473
5592,2015-02,North Dakota,433,,1862,2783,106,94,0,5592,1,0,0,5592,56,177,0,5592,0,0,0,5592,,,5592,0,0,0,5592,0,0,0,5512
5593,2015-02,Ohio,2,,34137,18836,1682,1595,0,5593,9,13,1,5593,2073,1535,15,5593,1,0,0,5593,,,5593,0,0,0,5593,0,0,0,59899
5594,2015-02,Oklahoma,0,,16251,10864,932,1241,0,5594,11,6,1,5594,2310,2677,14,5594,0,0,0,5594,,,5594,0,0,0,5594,0,0,0,34307
5595,2015-02,Oregon,51,,13230,10932,0,0,0,5595,0,0,0,5595,0,0,0,5595,0,0,0,5595,,,5595,0,0,0,5595,0,0,0,24213
5596,2015-02,Pennsylvania,20284,,51886,8727,0,0,41,5596,0,0,0,5596,0,0,0,5596,323,117,1,5596,,,5596,0,0,0,5596,0,0,0,81379
5597,2015-02,Puerto Rico,0,,1054,187,11,23,0,5597,0,0,0,5597,3,4,0,5597,0,0,0,5597,,,5597,0,0,0,5597,0,0,0,1282
5598,2015-02,Rhode Island,0,,922,635,59,136,0,5598,1,0,0,5598,15,9,0,5598,0,0,0,5598,,,5598,0,0,0,5598,0,0,0,1777
5599,2015-02,South Carolina,6678,,13831,7072,500,502,0,5599,4,8,1,5599,1587,1358,2,5599,0,0,0,5599,,,5599,0,0,0,5599,0,0,0,31543
5600,2015-02,South Dakota,569,,3449,4167,173,211,0,5600,2,0,0,5600,157,337,0,5600,0,0,0,5600,,,5600,0,0,0,5600,0,0,0,9065
5601,2015-02,Tennessee,8703,,27069,16763,0,1226,0,5601,0,0,0,5601,0,0,0,5601,0,0,0,5601,,,5601,0,0,0,5601,0,0,0,53761
5602,2015-02,Texas,17042,,60204,39798,3091,3489,0,5602,45,38,0,5602,8969,7521,32,5602,0,0,0,5602,,,5602,0,0,0,5602,0,0,0,140229
5603,2015-02,Utah,11420,,3668,4018,211,217,0,5603,2,0,0,5603,351,508,0,5603,162,66,4,5603,,,5603,0,0,0,5603,0,0,0,20627
5604,2015-02,Vermont,0,,1649,1421,83,65,0,5604,1,0,0,5604,0,1,0,5604,0,0,0,5604,,,5604,0,0,0,5604,0,0,0,3220
5605,2015-02,Virgin Islands,102,,8,2,0,0,0,5605,0,0,0,5605,1,0,0,5605,0,0,0,5605,,,5605,0,0,0,5605,0,0,0,113
5606,2015-02,Virginia,492,,23999,15237,1040,0,0,5606,0,0,0,5606,0,0,0,5606,13,5,0,5606,,,5606,0,0,0,5606,0,0,0,40786
5607,2015-02,Washington,10199,,15771,11434,1431,741,6,5607,4,7,0,5607,1704,1665,2,5607,119,36,10,5607,,,5607,0,0,0,5607,0,0,0,43129
5608,2015-02,West Virginia,1692,,9538,7719,262,721,5,5608,2,2,0,5608,1463,2841,2,5608,0,0,1,5608,,,5608,0,0,0,5608,0,0,0,24248
5609,2015-02,Wisconsin,5432,,13332,12361,746,61,0,5609,0,1,0,5609,163,437,6,5609,0,0,2,5609,,,5609,0,0,0,5609,0,0,0,32541
